Target,R2,RMSE,MAE
LEO,0.998947373146517,166.207190394767,105.76093633956027
ISS,0.9979058402468313,209.96914306476123,135.18785187605917
SSO,0.9979352073048717,167.23055384122728,106.76511212857282
MEO,0.9979887862591184,19.829264995258892,12.906441543606899
GEO,0.9979485231310891,27.122646314310337,17.69999455552969
Average,0.9981451460176854,118.07175972206494,75.66406728866578
